customer,order,total_items,discount%,weekday,hour,Food%,Fresh%,Drinks%,Home%,Beauty%,Health%,Baby%,Pets%,num_orders,labels,class
9807,29039,9.5,25.335,1,15,0.0,0.0,0.0,25.575,0.0,0.0,74.425,0.0,2.0,7,new_parents
9808,29041,31.0,-4.76,4,14,36.88,0.0,43.08,17.34,2.7,0.0,0.0,0.0,1.0,8,grocery_regulars
9809,29042,41.666666666666664,12.229999999999999,3,10,29.03333333333333,0.0,11.38,44.123333333333335,11.549999999999999,0.0,3.9099999999999997,0.0,3.0,2,home_decorators
9810,29045,5.0,34.44,1,16,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,7,new_parents
9811,29046,5.0,0.0,1,17,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
9812,29047,27.0,3.34,1,18,12.04,15.73,61.11,11.11,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
9813,29048,46.166666666666664,6.133333333333333,1,18,0.12833333333333333,0.0,6.87,3.4599999999999995,0.0,3.0516666666666663,86.49000000000001,0.0,6.0,7,new_parents
9814,29054,9.0,3.5,1,18,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,7,new_parents
9815,29055,25.5,1.8933333333333335,1,20,17.331666666666667,57.615,15.756666666666666,1.33,6.175000000000001,0.0,1.7916666666666667,0.0,6.0,1,fresh_regulars
9816,29061,20.0,14.66,1,19,45.65,0.0,14.09,35.19,5.07,0.0,0.0,0.0,1.0,8,grocery_regulars
9817,29062,76.0,2.29,4,0,47.82,0.0,14.21,31.29,6.68,0.0,0.0,0.0,1.0,8,grocery_regulars
9818,29063,33.0,5.955,2,0,27.115000000000002,0.0,14.5,41.685,15.565000000000001,0.0,0.0,1.13,2.0,2,home_decorators
9819,29065,29.0,4.33,2,5,90.45,0.0,0.0,9.55,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
9821,29067,36.0,10.03,1,22,14.54,0.0,24.63,46.6,14.23,0.0,0.0,0.0,1.0,2,home_decorators
9823,29069,36.666666666666664,20.136666666666667,1,22,20.126666666666665,0.0,46.72,33.15,0.0,0.0,0.0,0.0,3.0,8,grocery_regulars
9824,29072,21.4,5.244,2,22,11.526,16.56,32.757999999999996,14.889999999999997,14.266000000000002,0.0,10.002,0.0,5.0,8,grocery_regulars
9825,29077,36.5,3.88,1,22,68.16499999999999,0.0,7.819999999999999,6.130000000000001,16.369999999999997,0.0,1.51,0.0,2.0,8,grocery_regulars
9827,29080,5.0,33.46,2,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,7,new_parents
9829,29082,35.0,1.15,6,15,30.55,0.0,17.31,40.73,4.52,0.0,6.89,0.0,1.0,2,home_decorators
9830,29083,11.0,6.74,2,4,72.38,0.0,27.62,0.0,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
9831,29084,25.8,5.711999999999999,2,8,45.236,0.0,24.800000000000004,22.264,5.226,2.4739999999999998,0.0,0.0,5.0,8,grocery_regulars
9832,29089,36.0,17.09,2,10,67.52,0.0,32.48,0.0,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
9833,29090,23.5,0.0,3,9,4.165,0.0,95.83500000000001,0.0,0.0,0.0,0.0,0.0,2.0,5,drink_buyers
9835,29093,17.0,0.68,2,19,96.62,0.0,3.38,0.0,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
9836,29094,18.0,38.03,7,22,0.0,0.0,0.0,6.25,0.0,0.0,93.75,0.0,1.0,7,new_parents
9837,29095,67.0,3.63,2,11,16.135,0.0,58.39,25.475,0.0,0.0,0.0,0.0,2.0,5,drink_buyers
9838,29097,58.0,3.91,2,12,29.78,0.0,41.36,6.67,10.37,0.0,0.0,11.83,1.0,8,grocery_regulars
9839,29098,29.5,6.68,6,10,21.159999999999997,12.95,40.54,10.945,14.405000000000001,0.0,0.0,0.0,2.0,8,grocery_regulars
9841,29101,38.666666666666664,13.293333333333335,2,12,61.06,0.0,20.35333333333333,9.003333333333334,1.6033333333333333,7.9799999999999995,0.0,0.0,3.0,8,grocery_regulars
9842,29104,7.666666666666667,31.88,2,15,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3.0,7,new_parents
9843,29107,8.0,33.1,2,14,8.15,0.0,0.0,0.0,0.0,0.0,91.85,0.0,2.0,7,new_parents
9844,29109,5.0,34.43,2,15,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,7,new_parents
9845,29110,25.0,1.33,2,16,32.43,0.0,63.7,0.0,3.87,0.0,0.0,0.0,1.0,5,drink_buyers
9847,29112,15.833333333333334,1.8116666666666665,2,17,33.260000000000005,18.405,11.081666666666669,21.695000000000004,6.441666666666666,0.0,9.113333333333333,0.0,6.0,8,grocery_regulars
9849,29119,32.5,34.485,3,11,77.11,0.0,3.395,3.39,1.735,14.37,0.0,0.0,2.0,8,grocery_regulars
9850,29121,29.0,3.15,2,19,21.5,0.0,54.08,21.02,3.4,0.0,0.0,0.0,1.0,5,drink_buyers
9853,29124,6.0,12.605,2,19,0.0,0.0,0.0,0.0,0.0,0.0,90.35499999999999,9.645,2.0,7,new_parents
9855,29127,70.33333333333333,4.359999999999999,2,20,26.19666666666667,44.27,12.173333333333332,14.376666666666667,2.65,0.33,0.0,0.0,3.0,1,fresh_regulars
9856,29130,15.5,100.0,2,20,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,grocery_shoppers
9857,29132,8.5,33.625,2,21,20.115,24.125,1.0616666666666668,19.55666666666667,5.2299999999999995,0.0,29.909999999999997,0.0,6.0,7,new_parents
9858,29138,33.0,1.53,3,17,15.82,30.33,15.735,8.55,6.965,10.005,0.0,12.59,2.0,1,fresh_regulars
9859,29140,5.0,0.0,2,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,2,home_decorators
9860,29141,12.0,0.0,2,21,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
9861,29142,14.0,0.0,2,21,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
9862,29143,35.0,1.37,2,22,18.01,48.76,1.58,0.0,4.65,0.0,27.0,0.0,1.0,1,fresh_regulars
9863,29144,17.75,2.6475,2,22,8.135,74.08250000000001,2.945,7.965,1.7375,5.135,0.0,0.0,4.0,1,fresh_regulars
9864,29148,9.0,34.82,2,22,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,7,new_parents
9865,29149,36.0,3.265,3,0,3.16,75.28999999999999,10.67,6.485,4.395,0.0,0.0,0.0,2.0,1,fresh_regulars
9867,29156,35.25,5.22,2,23,25.7525,31.8675,20.1875,15.06,7.1325,0.0,0.0,0.0,4.0,1,fresh_regulars
9868,29160,5.0,0.0,2,23,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,7,new_parents
9869,29161,25.0,6.38,3,17,16.32,29.68,29.94,0.0,14.42,9.65,0.0,0.0,1.0,1,fresh_regulars
9870,29162,44.0,12.07,3,1,29.65,32.21,14.51,10.47,11.8,0.0,1.37,0.0,1.0,1,fresh_regulars
9871,29163,28.0,6.8675,3,23,44.75,14.525000000000002,31.5725,5.1899999999999995,3.9675000000000002,0.0,0.0,0.0,4.0,8,grocery_regulars
9872,29167,11.0,3.32,3,1,1.155,7.965,63.935,6.17,3.03,17.745,0.0,0.0,2.0,5,drink_buyers
9873,29169,40.666666666666664,10.159999999999998,5,17,62.77333333333334,19.253333333333334,6.026666666666666,1.9933333333333334,8.986666666666666,0.6966666666666667,0.26666666666666666,0.0,3.0,8,grocery_regulars
9874,29172,21.0,31.51,1,17,65.7,19.43,14.87,0.0,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
9875,29173,51.0,13.11,5,10,21.32,47.18,10.28,2.81,9.47,0.0,8.95,0.0,1.0,1,fresh_regulars
9876,29174,7.0,0.0,3,9,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,7,new_parents
9879,29177,24.666666666666668,1.9766666666666668,3,12,0.0,0.0,56.70666666666667,22.173333333333332,6.423333333333333,0.0,0.0,14.693333333333333,3.0,5,drink_buyers
9880,29180,26.0,2.925,3,12,50.435,5.725,21.065,12.295,0.0,0.0,0.0,10.48,2.0,8,grocery_regulars
9881,29182,27.5,7.365,3,12,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,2,home_decorators
9882,29184,21.25,1.5975,3,12,37.129999999999995,37.2975,18.8025,6.7700000000000005,0.0,0.0,0.0,0.0,4.0,1,fresh_regulars
9883,29188,6.0,0.0,3,12,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,2,home_decorators
9884,29189,31.5,8.145,3,16,22.19,31.919999999999998,15.66,15.135,9.465,0.0,5.630000000000001,0.0,2.0,1,fresh_regulars
9886,29192,7.0,3.87,3,13,0.0,0.0,0.0,0.0,19.04,14.99,65.97,0.0,1.0,7,new_parents
9887,29193,35.0,2.44,5,17,48.73,0.0,14.58,13.93,7.55,0.0,0.0,15.21,1.0,8,grocery_regulars
9888,29194,51.5,4.64,6,21,46.575,7.055,21.61,23.355,1.4,0.0,0.0,0.0,2.0,8,grocery_regulars
9889,29196,26.333333333333332,4.3933333333333335,3,14,12.923333333333332,0.0,77.37666666666667,9.700000000000001,0.0,0.0,0.0,0.0,3.0,5,drink_buyers
9890,29199,23.333333333333332,5.986666666666667,3,15,20.233333333333334,26.50666666666667,0.0,36.06666666666667,17.19,0.0,0.0,0.0,3.0,2,home_decorators
9891,29202,47.0,4.84,3,17,33.26,61.59,1.9,3.25,0.0,0.0,0.0,0.0,1.0,1,fresh_regulars
9892,29203,9.0,11.883333333333333,4,12,0.0,5.076666666666667,75.95,0.0,0.0,0.0,18.973333333333333,0.0,3.0,5,drink_buyers
9893,29206,31.0,8.04,3,19,68.07,0.0,9.08,14.35,8.49,0.0,0.0,0.0,1.0,8,grocery_regulars
9894,29207,4.5,16.03,3,17,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,7,new_parents
9895,29209,8.6,1.654,3,19,21.998,29.828000000000003,0.0,0.0,0.0,3.436,37.989999999999995,4.332,5.0,7,new_parents
9896,29214,17.0,5.67,3,18,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
9897,29215,20.0,4.1433333333333335,3,17,2.5766666666666667,17.566666666666666,28.12,5.803333333333334,0.0,0.0,45.93333333333334,0.0,3.0,7,new_parents
9898,29218,13.0,20.66,4,19,28.06,5.41,0.0,64.49,0.0,2.04,0.0,0.0,1.0,2,home_decorators
9899,29219,7.0,0.0,3,19,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8,grocery_regulars
9900,29221,27.666666666666668,12.036666666666667,4,23,18.55,38.446666666666665,14.800000000000002,20.503333333333334,5.873333333333334,0.0,1.8266666666666669,0.0,3.0,1,fresh_regulars
9901,29224,18.0,0.35,4,16,22.01,0.0,69.32,8.67,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
9902,29225,16.666666666666668,7.496666666666666,3,21,43.416666666666664,26.386666666666667,23.673333333333336,0.0,6.526666666666666,0.0,0.0,0.0,3.0,8,grocery_regulars
9903,29228,46.0,3.3550000000000004,4,11,33.635,0.0,43.655,20.98,1.73,0.0,0.0,0.0,2.0,8,grocery_regulars
9904,29230,15.0,0.56,3,23,14.31,76.39,6.26,3.05,0.0,0.0,0.0,0.0,1.0,1,fresh_regulars
9905,29231,12.0,2.72,3,23,1.96,5.99,20.5,10.83,16.24,0.0,44.48,0.0,1.0,7,new_parents
9907,29233,24.0,0.39,4,8,21.8,51.64,26.56,0.0,0.0,0.0,0.0,0.0,1.0,1,fresh_regulars
9910,29238,33.333333333333336,7.921111111111112,4,15,20.22888888888889,26.487777777777776,29.289999999999996,16.334444444444443,5.92,0.0,0.0,0.0,9.0,4,loyals
9911,29247,4.5,11.66,4,14,0.0,0.0,0.0,3.37,0.0,0.0,96.63,0.0,2.0,7,new_parents
9913,29250,7.0,0.5,4,10,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
9915,29252,77.5,1.5375,4,10,16.549999999999997,53.5325,12.049999999999999,4.755,2.115,0.1175,10.8825,0.0,4.0,1,fresh_regulars
9916,29256,14.0,8.03,4,16,22.47,0.0,17.87,0.0,3.76,0.0,55.9,0.0,1.0,7,new_parents
9917,29257,41.5,9.975000000000001,4,11,12.955,0.0,77.315,5.57,4.16,0.0,0.0,0.0,2.0,5,drink_buyers
9919,29260,19.0,3.86,1,22,19.0,1.95,25.3,2.55,0.0,0.0,0.0,51.2,1.0,6,pet_lovers
9920,29261,15.0,21.125,4,12,25.97,3.785,17.435,52.805,0.0,0.0,0.0,0.0,2.0,2,home_decorators
9921,29263,6.5,0.0,4,13,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8,grocery_regulars
9922,29265,9.8,14.988,4,12,33.95,46.406,6.784000000000001,3.5380000000000003,9.322,0.0,0.0,0.0,5.0,1,fresh_regulars
9923,29270,71.0,4.46,4,12,42.6,35.57,10.24,0.0,0.0,0.0,0.0,11.59,1.0,1,fresh_regulars
9924,29271,51.0,4.416666666666667,4,13,11.763333333333335,0.3833333333333333,36.60666666666667,9.979999999999999,1.7766666666666666,0.0,39.49333333333333,0.0,3.0,8,grocery_regulars
9925,29274,14.142857142857142,8.764285714285714,6,15,18.265714285714285,3.6157142857142857,45.73571428571427,19.61428571428571,1.9857142857142858,5.8342857142857145,4.951428571428571,0.0,7.0,5,drink_buyers
9927,29282,16.22222222222222,10.436666666666666,4,15,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0,5,drink_buyers
9928,29291,14.0,4.46,4,15,4.86,44.23,31.02,19.89,0.0,0.0,0.0,0.0,1.0,1,fresh_regulars
9929,29292,20.0,3.9050000000000002,1,17,69.765,3.865,9.855,4.15,12.365,0.0,0.0,0.0,2.0,8,grocery_regulars
9930,29294,9.0,38.58,3,22,3.56,11.55,4.29,0.0,0.0,0.0,80.61,0.0,1.0,7,new_parents
9931,29295,36.714285714285715,8.452857142857143,4,17,12.684285714285712,52.17857142857143,9.997142857142856,3.485714285714286,15.23,0.0,6.425714285714286,0.0,7.0,1,fresh_regulars
9932,29302,22.0,17.81,3,18,34.47,0.0,7.09,47.8,10.64,0.0,0.0,0.0,1.0,2,home_decorators
9933,29303,68.0,16.245,4,19,27.82,28.189999999999998,24.645,8.485,10.865,0.0,0.0,0.0,2.0,1,fresh_regulars
9934,29305,19.666666666666668,2.2933333333333334,1,21,12.066666666666668,40.696666666666665,23.2,11.519999999999998,12.516666666666666,0.0,0.0,0.0,3.0,1,fresh_regulars
9936,29309,33.0,17.69666666666667,2,10,47.56666666666666,0.0,27.880000000000006,14.376666666666667,5.306666666666667,4.866666666666666,0.0,0.0,3.0,8,grocery_regulars
9937,29312,21.5,4.21,7,20,6.355,0.0,32.2,16.865,17.009999999999998,27.57,0.0,0.0,2.0,9,health_concious
9938,29314,24.333333333333332,5.946666666666666,5,11,23.043333333333333,8.696666666666667,68.26333333333334,0.0,0.0,0.0,0.0,0.0,3.0,5,drink_buyers
9939,29317,12.0,34.79,4,22,7.54,0.0,24.26,0.0,8.62,0.0,59.58,0.0,1.0,7,new_parents
9940,29318,32.25,5.82,4,22,32.275,0.0,51.125,7.715,8.8875,0.0,0.0,0.0,4.0,8,grocery_regulars
9941,29322,29.0,13.25,4,23,58.84,0.0,16.6,24.56,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
9942,29323,4.5,0.885,4,23,22.54,6.615,70.84,0.0,0.0,0.0,0.0,0.0,2.0,5,drink_buyers
9944,29326,16.0,33.5,5,0,36.77,0.0,63.23,0.0,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
9945,29327,28.333333333333332,3.690000000000001,5,0,16.14,0.45333333333333337,21.046666666666667,21.679999999999996,40.67333333333334,0.0,0.0,0.0,3.0,0,beauty_concious
9946,29330,19.384615384615383,7.303076923076924,5,0,16.09076923076923,37.121538461538464,16.60076923076923,6.5807692307692305,4.878461538461538,0.0,18.141538461538463,0.0,13.0,4,loyals
9948,29344,20.0,1.66,7,18,55.57333333333332,0.0,7.6499999999999995,3.1533333333333338,11.596666666666666,22.03333333333333,0.0,0.0,3.0,9,health_concious
9949,29347,37.0,47.33,1,13,7.21,0.0,66.23,5.2,21.36,0.0,0.0,0.0,1.0,5,drink_buyers
9951,29349,5.285714285714286,12.132857142857144,5,12,8.644285714285715,30.41857142857143,10.031428571428572,7.147142857142858,2.9528571428571433,0.0,40.80571428571428,0.0,7.0,7,new_parents
9952,29356,43.5,4.7125,5,13,32.05,18.35,38.712500000000006,9.77,1.1175,0.0,0.0,0.0,4.0,8,grocery_regulars
9953,29360,17.666666666666668,3.1033333333333335,5,12,4.338333333333334,4.72,40.63833333333333,10.76,7.989999999999999,0.0,31.55333333333333,0.0,6.0,5,drink_buyers
9955,29367,6.0,0.0,6,20,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
9957,29369,24.5,1.68,5,11,23.42,14.245000000000001,58.65,0.0,3.69,0.0,0.0,0.0,2.0,5,drink_buyers
9958,29371,8.0,0.0,5,14,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
9959,29372,33.0,18.01,5,18,34.755,14.825000000000001,19.6,25.97,4.85,0.0,0.0,0.0,2.0,8,grocery_regulars
9960,29374,29.0,0.376,6,15,34.282,45.334,4.382,11.922,4.078,0.0,0.0,0.0,5.0,1,fresh_regulars
9961,29379,51.0,1.31,5,15,16.15,25.16,34.97,14.49,9.24,0.0,0.0,0.0,1.0,8,grocery_regulars
9962,29380,24.5,5.335,5,16,33.67,18.009999999999998,25.825000000000003,2.98,9.030000000000001,8.44,2.035,0.0,2.0,8,grocery_regulars
9963,29382,22.0,12.645714285714286,7,15,29.85714285714286,31.48,18.01,2.588571428571428,7.1014285714285705,0.0,0.0,10.959999999999999,7.0,1,fresh_regulars
9964,29389,24.0,42.97,5,16,25.93,0.0,9.83,19.86,5.88,24.37,0.0,14.14,1.0,9,health_concious
9965,29390,46.5,1.62,5,17,37.05,22.494999999999997,16.759999999999998,17.22,5.609999999999999,0.0,0.0,0.865,2.0,8,grocery_regulars
9966,29392,8.0,0.0,7,16,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
9967,29393,63.75,3.715,2,22,28.797500000000003,39.714999999999996,19.990000000000002,4.165,1.605,2.0525,3.53,0.1475,4.0,1,fresh_regulars
9968,29397,18.0,7.903684210526315,5,20,37.68894736842105,28.872631578947363,16.343684210526316,13.525789473684211,2.817894736842105,0.0,0.0,0.7542105263157894,19.0,4,loyals
9969,29416,18.666666666666668,1.5833333333333333,2,19,0.0,74.58333333333333,15.499999999999998,1.1933333333333334,8.723333333333333,0.0,0.0,0.0,3.0,1,fresh_regulars
9971,29420,15.0,4.95,5,18,0.97,0.0,99.03,0.0,0.0,0.0,0.0,0.0,2.0,5,drink_buyers
9973,29423,16.666666666666668,4.916666666666667,6,15,25.813333333333333,5.056666666666667,53.56333333333333,7.946666666666666,0.0,0.0,0.0,7.623333333333334,3.0,5,drink_buyers
9974,29426,23.0,18.73,5,22,60.93,0.0,0.0,29.39,9.68,0.0,0.0,0.0,1.0,8,grocery_regulars
9976,29428,20.666666666666668,0.2733333333333333,5,23,7.6066666666666665,0.0,18.316666666666666,20.226666666666667,10.813333333333333,8.846666666666666,34.190000000000005,0.0,3.0,8,grocery_regulars
9977,29431,39.0,12.31,7,21,14.35125,55.4775,7.025,7.31125,0.27125,0.0,9.04375,5.4975,8.0,1,fresh_regulars
9978,29439,28.0,16.72,7,11,18.94,12.02,20.44,48.6,0.0,0.0,0.0,0.0,1.0,2,home_decorators
9979,29440,37.0,0.0,6,10,3.54,28.78,17.56,43.55,6.58,0.0,0.0,0.0,1.0,2,home_decorators
9981,29442,11.0,0.8325,6,10,0.2225,3.4225,33.205,2.3075,0.0,4.6675,56.1775,0.0,4.0,7,new_parents
9982,29446,20.0,0.0,6,10,42.72,0.0,0.0,57.28,0.0,0.0,0.0,0.0,1.0,2,home_decorators
9983,29447,5.0,0.0,6,12,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
9984,29448,33.666666666666664,37.333333333333336,6,12,39.673333333333325,0.0,38.92333333333333,16.849999999999998,3.3266666666666667,0.0,1.23,0.0,3.0,8,grocery_regulars
9985,29451,11.0,2.78,6,12,16.93,0.0,83.07,0.0,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
9986,29452,49.666666666666664,6.543333333333333,6,13,17.416666666666668,66.17333333333333,16.41,0.0,0.0,0.0,0.0,0.0,3.0,1,fresh_regulars
9987,29455,23.0,0.0,1,12,24.01,35.65,31.98,5.83,2.52,0.0,0.0,0.0,1.0,1,fresh_regulars
9988,29456,9.5,2.675,1,12,7.29,34.035,52.445,6.23,0.0,0.0,0.0,0.0,2.0,5,drink_buyers
9989,29458,27.0,1.48,1,11,28.29,9.74,35.71,8.63,17.63,0.0,0.0,0.0,1.0,8,grocery_regulars
9990,29459,8.0,2.08,7,11,57.87,0.0,42.13,0.0,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
9991,29460,46.0,6.69,6,13,24.9,32.62,27.58,6.33,8.58,0.0,0.0,0.0,1.0,1,fresh_regulars
9992,29461,15.2,41.088,6,14,1.652,2.602,69.58200000000001,10.988,1.842,0.0,13.331999999999999,0.0,5.0,5,drink_buyers
9993,29466,8.0,4.39,6,15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
9994,29467,60.5,7.275,3,18,23.165,42.515,11.344999999999999,15.370000000000001,0.0,0.0,7.605,0.0,2.0,1,fresh_regulars
9995,29469,14.0,28.54,7,20,0.0,0.0,0.0,89.31,10.69,0.0,0.0,0.0,1.0,2,home_decorators
9996,29470,14.0,0.0,7,19,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
9997,29471,5.0,0.0,6,17,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
9998,29472,19.0,4.37,6,19,22.935000000000002,22.21,24.245,17.97,3.6,0.0,9.035,0.0,2.0,8,grocery_regulars
10000,29475,30.0,18.72,6,20,49.9,0.0,20.24,25.99,3.87,0.0,0.0,0.0,1.0,8,grocery_regulars
10001,29476,15.0,15.55,6,20,20.91,23.95,6.22,41.38,7.54,0.0,0.0,0.0,1.0,2,home_decorators
10002,29477,25.25,16.6425,6,20,26.7625,7.93,18.0325,26.1925,0.51,0.0,20.57,0.0,4.0,8,grocery_regulars
10004,29483,28.0,2.048888888888889,3,22,21.07222222222222,62.98888888888889,13.037777777777777,1.2544444444444443,1.6422222222222222,0.0,0.0,0.0,9.0,4,loyals
10005,29492,29.0,21.12,7,23,15.67,11.97,17.19,52.94,2.23,0.0,0.0,0.0,1.0,2,home_decorators
10006,29493,24.333333333333332,6.449999999999999,7,0,82.67,0.0,8.61,6.036666666666666,2.686666666666667,0.0,0.0,0.0,3.0,8,grocery_regulars
10007,29496,7.0,0.24666666666666667,6,23,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8,grocery_regulars
10008,29499,61.5,6.125,7,13,42.58,13.395,2.305,33.405,3.66,0.0,4.65,0.0,2.0,8,grocery_regulars
10009,29501,7.333333333333333,1.4349999999999998,7,0,10.263333333333334,0.0,0.6016666666666667,10.680000000000001,4.968333333333334,0.0,0.0,73.48333333333333,6.0,6,pet_lovers
10010,29507,6.0,35.33,7,11,0.0,0.0,14.67,85.33,0.0,0.0,0.0,0.0,1.0,2,home_decorators
10011,29508,29.0,15.186666666666667,7,11,6.02,2.25,4.9433333333333325,36.49666666666667,6.2,0.2733333333333333,43.82333333333333,0.0,3.0,2,home_decorators
10013,29512,21.0,4.1775,7,20,20.195,48.23500000000001,12.945,17.0025,1.625,0.0,0.0,0.0,4.0,1,fresh_regulars
10014,29516,17.6,3.9579999999999997,7,12,17.936,5.184,36.424,3.118,15.809999999999999,0.0,0.0,21.528,5.0,8,grocery_regulars
10015,29521,20.5,10.004999999999999,7,13,27.165,17.765,23.380000000000003,24.32,7.365,0.0,0.0,0.0,2.0,8,grocery_regulars
10016,29523,13.0,0.78,7,13,29.07,19.52,2.79,42.53,6.08,0.0,0.0,0.0,1.0,2,home_decorators
10018,29525,46.5,5.6,2,19,10.684999999999999,69.16,9.1,9.645,0.0,0.0,0.0,1.41,2.0,1,fresh_regulars
10019,29527,6.0,0.0,1,15,0.0,41.65,45.71,12.64,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
10020,29528,20.0,29.23,7,21,7.73,0.0,0.0,62.31,29.95,0.0,0.0,0.0,1.0,2,home_decorators
10022,29530,38.75,5.152500000000001,7,15,41.245000000000005,21.6675,6.98,17.83,2.35,9.93,0.0,0.0,4.0,8,grocery_regulars
10023,29534,37.5,1.11,2,19,14.6,35.68,18.1,7.785,17.14,4.105,0.965,0.0,2.0,1,fresh_regulars
10024,29536,28.5,2.54,7,16,41.585,15.665,20.805,1.52,19.45,0.97,0.0,0.0,2.0,8,grocery_regulars
10025,29538,122.0,100.0,6,20,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,grocery_shoppers
10026,29539,40.7,2.586,1,22,20.555000000000003,34.452,25.492000000000004,5.679,8.526000000000002,0.08299999999999999,5.212000000000001,0.0,10.0,4,loyals
10027,29549,48.333333333333336,20.776666666666667,7,16,23.473333333333333,0.0,10.953333333333333,16.53333333333333,10.6,0.0,36.27333333333333,0.0,3.0,8,grocery_regulars
10028,29552,6.5,16.545,7,17,2.275,50.0,0.0,31.025,9.1,7.605,0.0,0.0,2.0,1,fresh_regulars
10029,29554,24.25,5.5525,7,16,24.4175,53.1675,10.3975,6.7,3.2425,0.2925,0.0,1.785,4.0,1,fresh_regulars
10030,29558,7.0,21.68,7,17,0.0,0.0,11.05,0.0,0.0,0.0,88.95,0.0,1.0,7,new_parents
10031,29559,25.2,1.834,1,16,67.078,0.0,18.351999999999997,12.738,1.83,0.0,0.0,0.0,5.0,8,grocery_regulars
10032,29564,23.666666666666668,3.8866666666666663,7,18,5.956666666666666,13.1,33.64333333333334,9.24,2.216666666666667,0.2866666666666667,35.556666666666665,0.0,3.0,8,grocery_regulars
10033,29567,32.3,8.904,4,19,23.656,37.175000000000004,10.534,6.180000000000001,2.636,0.0,19.82,0.0,10.0,4,loyals
10034,29577,37.0,4.38,1,20,13.65,58.84,4.2,4.08,12.37,0.0,0.0,6.87,1.0,1,fresh_regulars
10035,29578,19.0,2.68,7,19,63.57,0.0,20.45,15.98,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
10036,29579,25.0,17.54,1,11,35.85,0.0,3.14,8.23,52.78,0.0,0.0,0.0,1.0,0,beauty_concious
10039,29582,10.0,0.0,7,18,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,2,home_decorators
10040,29583,7.5,9.29,4,11,6.935,17.025,3.86,34.785,0.0,0.0,15.015,22.385,2.0,2,home_decorators
10041,29585,19.0,33.72,3,12,7.095000000000001,36.980000000000004,21.64,20.11,0.0,0.0,0.0,14.175,2.0,1,fresh_regulars
10043,29588,6.0,1.1979999999999997,7,19,0.0,0.0,12.801999999999998,0.0,0.0,0.0,87.19800000000001,0.0,5.0,7,new_parents
10044,29593,19.5,1.395,3,17,55.78,33.075,11.145,0.0,0.0,0.0,0.0,0.0,2.0,1,fresh_regulars
